7176|2013-11-06 13:27:01|1
7177|2013-11-06 13:27:32|1
7178|2013-11-06 13:28:03|2
7179|2013-11-06 13:28:03|0
7180|2013-11-06 13:28:34|3
7181|2013-11-06 13:29:05|5
7182|2013-11-06 13:29:36|7
7183|2013-11-06 13:30:07|8
7184|2013-11-06 13:30:38|9
7185|2013-11-06 13:31:09|9
7186|2013-11-06 13:31:40|23
7187|2013-11-06 13:32:10|14
7188|2013-11-06 13:32:41|11
7189|2013-11-06 13:33:12|18
7190|2013-11-06 13:33:43|17
7191|2013-11-06 13:34:14|18
7192|2013-11-06 13:34:45|110
7193|2013-11-06 13:35:16|140
7194|2013-11-06 13:35:47|137
7195|2013-11-06 13:36:18|132
7196|2013-11-06 13:36:49|136
7197|2013-11-06 13:37:20|131
7198|2013-11-06 13:37:51|124
7199|2013-11-06 13:38:22|125
7200|2013-11-06 13:38:53|122
7201|2013-11-06 13:39:24|131
7202|2013-11-06 13:39:55|137
7203|2013-11-06 13:40:26|135
7204|2013-11-06 13:40:56|145
7205|2013-11-06 13:41:27|152
7206|2013-11-06 13:41:58|178
7207|2013-11-06 13:42:29|191
7208|2013-11-06 13:43:00|196
7209|2013-11-06 13:43:31|210
7210|2013-11-06 13:48:18|232
7211|2013-11-06 13:48:19|233
7212|2013-11-06 13:48:19|227
7213|2013-11-06 13:48:20|226
7214|2013-11-06 13:48:20|230
7215|2013-11-06 13:48:21|232
7216|2013-11-06 13:48:21|238
7217|2013-11-06 13:48:22|244
7218|2013-11-06 13:48:22|248
7219|2013-11-06 13:48:40|249
7220|2013-11-06 13:49:11|256
7221|2013-11-06 13:49:42|254
7222|2013-11-06 13:50:13|252
7223|2013-11-06 13:50:44|256
7224|2013-11-06 13:51:15|256
7225|2013-11-06 13:51:46|247
7226|2013-11-06 13:52:17|249
7227|2013-11-06 13:52:48|250
7228|2013-11-06 13:53:19|252
7229|2013-11-06 13:53:50|251
7230|2013-11-06 13:54:21|256
7231|2013-11-06 13:54:52|252
7232|2013-11-06 13:55:23|253
7233|2013-11-06 13:55:54|254
7234|2013-11-06 13:56:24|254
7235|2013-11-06 13:56:55|255
7236|2013-11-06 13:57:26|260
7237|2013-11-06 13:57:57|257
7238|2013-11-06 13:58:28|258
7239|2013-11-06 13:58:59|254
7240|2013-11-06 13:59:30|254
7241|2013-11-06 14:00:01|260
7242|2013-11-06 14:00:32|267
7243|2013-11-06 14:01:03|235
7244|2013-11-06 14:01:34|230
7245|2013-11-06 14:02:05|240
7246|2013-11-06 14:02:36|207
7247|2013-11-06 14:03:07|194
7248|2013-11-06 14:03:38|198
7249|2013-11-06 14:04:09|197
7250|2013-11-06 14:04:39|207
7251|2013-11-06 14:05:10|220
7252|2013-11-06 14:05:41|218
7253|2013-11-06 14:06:12|206
7254|2013-11-06 14:06:43|174
7255|2013-11-06 14:07:14|162
7256|2013-11-06 14:07:45|165
7257|2013-11-06 14:08:16|170
7258|2013-11-06 14:08:47|186
7259|2013-11-06 14:09:18|185
7260|2013-11-06 14:09:49|205
7261|2013-11-06 14:10:20|203
7262|2013-11-06 14:10:51|212
7263|2013-11-06 14:11:22|197
7264|2013-11-06 14:11:53|209
7265|2013-11-06 14:12:24|221
7266|2013-11-06 14:12:55|217
7267|2013-11-06 14:13:26|204
7268|2013-11-06 14:13:56|215
7269|2013-11-06 14:14:27|232
7270|2013-11-06 14:14:58|232
7271|2013-11-06 14:15:29|227
7272|2013-11-06 14:16:00|276
7273|2013-11-06 14:16:31|247
7274|2013-11-06 14:17:02|253
7275|2013-11-06 14:17:33|255
7276|2013-11-06 14:18:04|252
7277|2013-11-06 14:18:35|249
7278|2013-11-06 14:19:06|240
7279|2013-11-06 14:19:37|259
7280|2013-11-06 14:20:08|253
7281|2013-11-06 14:20:39|239
7282|2013-11-06 14:21:09|218
7283|2013-11-06 14:21:40|200
7284|2013-11-06 14:22:11|190
7285|2013-11-06 14:22:42|189
7286|2013-11-06 14:23:13|182
7287|2013-11-06 14:23:44|203
7288|2013-11-06 14:24:15|226
7289|2013-11-06 14:24:46|178
7290|2013-11-06 14:25:17|170
7291|2013-11-06 14:25:48|176
7292|2013-11-06 14:26:19|186
7293|2013-11-06 14:26:50|171
7294|2013-11-06 14:27:21|166
7295|2013-11-06 14:27:52|161
7296|2013-11-06 14:28:23|144
7297|2013-11-06 14:28:54|158
7298|2013-11-06 14:29:24|145
7299|2013-11-06 14:29:55|140
7300|2013-11-06 14:30:26|178
7301|2013-11-06 14:30:57|169
7302|2013-11-06 14:31:28|151
7303|2013-11-06 14:31:59|137
7304|2013-11-06 14:32:30|145
7305|2013-11-06 14:33:01|161
7306|2013-11-06 14:33:32|171
7307|2013-11-06 14:34:03|178
7308|2013-11-06 14:34:34|171
7309|2013-11-06 14:35:05|171
7310|2013-11-06 14:35:36|167
7311|2013-11-06 14:36:07|1
7312|2013-11-06 14:36:07|77
7313|2013-11-06 14:36:38|174
7314|2013-11-06 14:37:09|172
7315|2013-11-06 14:37:39|223
7316|2013-11-06 14:38:10|266
7317|2013-11-06 14:38:41|274
7318|2013-11-06 14:39:12|261
7319|2013-11-06 14:39:43|262
7320|2013-11-06 14:40:14|256
7321|2013-11-06 14:40:45|257
7322|2013-11-06 14:41:16|251
7323|2013-11-06 14:41:47|252
7324|2013-11-06 14:42:18|249
7325|2013-11-06 14:42:49|250
7326|2013-11-06 14:43:20|246
7327|2013-11-06 14:43:51|252
7328|2013-11-06 14:44:22|252
7329|2013-11-06 14:44:53|243
7330|2013-11-06 14:45:24|245
7331|2013-11-06 14:45:55|241
7332|2013-11-06 14:46:25|245
7333|2013-11-06 14:46:56|244
7334|2013-11-06 14:47:27|237
7335|2013-11-06 14:47:58|250
7336|2013-11-06 14:48:29|257
7337|2013-11-06 14:49:00|240
7338|2013-11-06 14:49:31|237
7339|2013-11-06 14:50:02|239
7340|2013-11-06 14:50:33|242
7341|2013-11-06 14:51:04|93
7342|2013-11-06 14:51:35|87
7343|2013-11-06 14:52:06|90
7344|2013-11-06 14:52:37|92
7345|2013-11-06 14:53:08|95
7346|2013-11-06 14:53:38|96
7347|2013-11-06 14:54:09|96
7348|2013-11-06 14:54:40|96
7349|2013-11-06 14:55:11|90
7350|2013-11-06 14:55:42|94
7351|2013-11-06 14:56:13|98
7352|2013-11-06 14:56:44|103
7353|2013-11-06 14:57:15|107
7354|2013-11-06 14:57:46|106
7355|2013-11-06 14:58:17|108
7356|2013-11-06 14:58:48|129
7357|2013-11-06 14:59:19|135
7358|2013-11-06 14:59:50|141
7359|2013-11-06 15:00:21|138
7360|2013-11-06 15:00:52|136
7361|2013-11-06 15:01:23|126
7362|2013-11-06 15:01:54|122
7363|2013-11-06 15:02:24|123
7364|2013-11-06 15:02:55|116
7365|2013-11-06 15:03:26|120
7366|2013-11-06 15:03:57|121
7367|2013-11-06 15:04:28|124
7368|2013-11-06 15:04:59|125
7369|2013-11-06 15:05:30|126
7370|2013-11-06 15:06:01|132
7371|2013-11-06 15:06:32|123
7372|2013-11-06 15:07:03|125
7373|2013-11-06 15:07:34|127
7374|2013-11-06 15:08:05|131
7375|2013-11-06 15:08:36|130
7376|2013-11-06 15:09:07|146
7377|2013-11-06 15:09:37|153
7378|2013-11-06 15:10:09|161
7379|2013-11-06 15:10:40|160
7380|2013-11-06 15:11:10|162
7381|2013-11-06 15:11:41|198
7382|2013-11-06 15:12:12|188
7383|2013-11-06 15:12:43|186
7384|2013-11-06 15:13:14|191
7385|2013-11-06 15:13:45|193
7386|2013-11-06 15:14:16|194
7387|2013-11-06 15:14:47|190
7388|2013-11-06 15:15:18|189
7389|2013-11-06 15:15:49|192
7390|2013-11-06 15:16:20|191
7391|2013-11-06 15:16:51|192
7392|2013-11-06 15:17:22|191
7393|2013-11-06 15:17:52|183
7394|2013-11-06 15:18:23|181
7395|2013-11-06 15:18:54|177
7396|2013-11-06 15:19:25|175
7397|2013-11-06 15:19:56|171
7398|2013-11-06 15:20:27|171
7399|2013-11-06 15:20:58|169
7400|2013-11-06 15:21:29|163
7401|2013-11-06 15:22:00|165
7402|2013-11-06 15:22:31|165
7403|2013-11-06 15:23:02|222
7404|2013-11-06 15:23:02|0
7405|2013-11-06 15:23:33|225
7406|2013-11-06 15:24:04|224
7407|2013-11-06 15:24:35|214
7408|2013-11-06 15:25:06|198
7409|2013-11-06 15:25:37|181
7410|2013-11-06 15:26:08|169
7411|2013-11-06 15:26:38|161
7412|2013-11-06 15:27:09|153
7413|2013-11-06 15:27:40|144
7414|2013-11-06 15:28:11|134
7415|2013-11-06 15:28:42|114
7416|2013-11-06 15:29:13|108
7417|2013-11-06 15:29:44|109
7418|2013-11-06 15:30:15|106
7419|2013-11-06 15:30:46|106
7420|2013-11-06 15:31:17|108
7421|2013-11-06 15:31:48|111
7422|2013-11-06 15:32:19|112
7423|2013-11-06 15:32:50|113
7424|2013-11-06 15:33:21|114
7425|2013-11-06 15:33:51|113
7426|2013-11-06 15:34:22|112
7427|2013-11-06 15:34:53|114
7428|2013-11-06 15:35:24|113
7429|2013-11-06 15:35:55|112
7430|2013-11-06 15:36:26|112
7431|2013-11-06 15:36:57|110
7432|2013-11-06 15:37:28|112
7433|2013-11-06 15:37:59|118
7434|2013-11-06 15:38:30|119
7435|2013-11-06 15:39:01|118
7436|2013-11-06 15:39:32|118
7437|2013-11-06 15:40:03|118
7438|2013-11-06 15:40:34|119
7439|2013-11-06 15:41:05|120
7440|2013-11-06 15:41:36|120
7441|2013-11-06 15:42:07|120
7442|2013-11-06 15:42:38|119
7443|2013-11-06 15:43:08|119
7444|2013-11-06 15:43:39|119
7445|2013-11-06 15:44:10|118
7446|2013-11-06 15:44:41|118
7447|2013-11-06 15:45:12|118
7448|2013-11-06 15:45:43|118
7449|2013-11-06 15:46:14|119
7450|2013-11-06 15:46:45|119
7451|2013-11-06 15:47:16|114
7452|2013-11-06 15:47:47|112
7453|2013-11-06 15:48:18|11
7454|2013-11-06 15:48:18|1
7455|2013-11-06 15:48:49|110
7456|2013-11-06 15:49:20|107
7457|2013-11-06 15:49:51|107
7458|2013-11-06 15:50:22|160
7459|2013-11-06 15:50:52|161
7460|2013-11-06 15:51:23|148
7461|2013-11-06 15:51:54|143
7462|2013-11-06 15:52:25|139
7463|2013-11-06 15:52:56|128
7464|2013-11-06 15:53:27|120
7465|2013-11-06 15:53:58|114
7466|2013-11-06 15:54:29|104
7467|2013-11-06 15:55:00|104
7468|2013-11-06 15:55:31|104
7469|2013-11-06 15:56:02|104
7470|2013-11-06 15:56:33|109
7471|2013-11-06 15:57:04|107
7472|2013-11-06 15:57:35|105
7473|2013-11-06 15:58:06|105
7474|2013-11-06 15:58:36|104
7475|2013-11-06 15:59:08|103
7476|2013-11-06 15:59:38|104
7477|2013-11-06 16:00:09|104
7478|2013-11-06 16:00:40|103
7479|2013-11-06 16:01:11|101
7480|2013-11-06 16:01:42|103
7481|2013-11-06 16:02:13|103
7482|2013-11-06 16:02:44|106
7483|2013-11-06 16:03:15|104
7484|2013-11-06 16:03:46|103
7485|2013-11-06 16:04:17|103
7486|2013-11-06 16:04:48|101
7487|2013-11-06 16:05:19|100
7488|2013-11-06 16:05:50|98
7489|2013-11-06 16:06:21|100
7490|2013-11-06 16:06:51|98
7491|2013-11-06 16:07:22|99
7492|2013-11-06 16:07:53|100
7493|2013-11-06 16:08:24|101
7494|2013-11-06 16:08:55|101
7495|2013-11-06 16:09:26|102
7496|2013-11-06 16:09:57|100
7497|2013-11-06 16:10:28|99
7498|2013-11-06 16:10:59|100
7499|2013-11-06 16:11:30|101
7500|2013-11-06 16:12:01|102
7501|2013-11-06 16:12:32|100
7502|2013-11-06 16:13:03|99
7503|2013-11-06 16:13:34|100
7504|2013-11-06 16:14:05|100
7505|2013-11-06 16:14:36|99
7506|2013-11-06 16:15:07|99
7507|2013-11-06 16:15:37|98
7508|2013-11-06 16:16:08|99
7509|2013-11-06 16:16:39|99
7510|2013-11-06 16:17:10|99
7511|2013-11-06 16:17:41|99
7512|2013-11-06 16:18:12|97
7513|2013-11-06 16:18:43|97
7514|2013-11-06 16:19:14|98
7515|2013-11-06 16:19:45|98
7516|2013-11-06 16:20:16|98
7517|2013-11-06 16:20:47|97
7518|2013-11-06 16:21:18|97
7519|2013-11-06 16:21:49|96
7520|2013-11-06 16:22:20|95
7521|2013-11-06 16:22:51|96
7522|2013-11-06 16:23:22|97
7523|2013-11-06 16:23:52|97
7524|2013-11-06 16:24:23|95
7525|2013-11-06 16:24:54|96
7526|2013-11-06 16:25:25|96
7527|2013-11-06 16:25:56|98
7528|2013-11-06 16:26:27|98
7529|2013-11-06 16:26:58|99
7530|2013-11-06 16:27:29|96
7531|2013-11-06 16:28:00|94
7532|2013-11-06 16:28:31|95
7533|2013-11-06 16:29:02|96
7534|2013-11-06 16:29:33|95
7535|2013-11-06 16:30:04|95
7536|2013-11-06 16:30:35|94
7537|2013-11-06 16:31:05|94
7538|2013-11-06 16:31:36|94
7539|2013-11-06 16:32:07|96
7540|2013-11-06 16:32:38|95
7541|2013-11-06 16:33:09|94
7542|2013-11-06 16:33:40|94
7543|2013-11-06 16:34:11|94
7544|2013-11-06 16:34:42|94
7545|2013-11-06 16:35:13|95
7546|2013-11-06 16:35:44|95
7547|2013-11-06 16:36:15|95
7548|2013-11-06 16:36:46|100
7549|2013-11-06 16:37:17|99
7550|2013-11-06 16:37:48|101
7551|2013-11-06 16:38:19|103
7552|2013-11-06 16:38:50|102
7553|2013-11-06 16:39:21|102
7554|2013-11-06 16:39:51|103
7555|2013-11-06 16:40:22|103
7556|2013-11-06 16:40:53|104
7557|2013-11-06 16:41:24|103
7558|2013-11-06 16:41:55|104
7559|2013-11-06 16:42:26|104
7560|2013-11-06 16:42:57|103
7561|2013-11-06 16:43:28|103
7562|2013-11-06 16:43:59|101
7563|2013-11-06 16:44:30|100
7564|2013-11-06 16:45:01|102
7565|2013-11-06 16:45:32|101
7566|2013-11-06 16:46:03|101
7567|2013-11-06 16:46:34|92
7568|2013-11-06 16:47:05|64
7569|2013-11-06 16:47:35|28
7570|2013-11-06 16:48:06|26
7571|2013-11-06 16:48:37|26
7572|2013-11-06 16:49:08|25
7573|2013-11-06 16:49:39|26
7574|2013-11-06 16:50:10|26
7575|2013-11-06 16:50:41|24
7576|2013-11-06 16:51:12|23
7577|2013-11-06 16:51:43|24
7578|2013-11-06 16:52:14|22
7579|2013-11-06 16:52:45|24
7580|2013-11-06 16:53:16|23
7581|2013-11-06 16:53:47|23
7582|2013-11-06 16:54:18|22
7583|2013-11-06 16:54:49|24
7584|2013-11-06 16:55:20|24
7585|2013-11-06 16:55:51|21
7586|2013-11-06 16:56:21|21
7587|2013-11-06 16:56:52|21
7588|2013-11-06 16:57:23|21
7589|2013-11-06 16:57:54|21
7590|2013-11-06 16:58:25|23
7591|2013-11-06 16:58:56|20
7592|2013-11-06 16:59:27|19
7593|2013-11-06 16:59:58|28
7594|2013-11-06 17:00:29|28
7595|2013-11-06 17:01:00|27
7596|2013-11-06 17:01:31|26
7597|2013-11-06 17:02:02|29
7598|2013-11-06 17:02:33|29
7599|2013-11-06 17:03:04|32
7600|2013-11-06 17:03:35|31
7601|2013-11-06 17:04:05|33
7602|2013-11-06 17:04:36|33
7603|2013-11-06 17:05:07|32
7604|2013-11-06 17:05:38|32
7605|2013-11-06 17:06:09|31
7606|2013-11-06 17:06:40|31
7607|2013-11-06 17:07:11|30
7608|2013-11-06 17:07:42|31
7609|2013-11-06 17:08:13|30
7610|2013-11-06 17:08:44|29
7611|2013-11-06 17:09:15|29
7612|2013-11-06 17:09:46|28
7613|2013-11-06 17:10:17|28
7614|2013-11-06 17:10:48|29
7615|2013-11-06 17:11:19|29
7616|2013-11-06 17:11:50|25
7617|2013-11-06 17:12:20|28
7618|2013-11-06 17:12:51|25
7619|2013-11-06 17:13:22|24
7620|2013-11-06 17:13:53|26
7621|2013-11-06 17:14:24|24
7622|2013-11-06 17:14:55|24
7623|2013-11-06 17:15:26|28
7624|2013-11-06 17:15:57|27
7625|2013-11-06 17:16:28|28
7626|2013-11-06 17:16:59|27
7627|2013-11-06 17:17:30|29
7628|2013-11-06 17:18:01|26
7629|2013-11-06 17:18:32|30
7630|2013-11-06 17:19:03|39
7631|2013-11-06 17:19:34|39
7632|2013-11-06 17:20:04|38
7633|2013-11-06 17:20:35|34
7634|2013-11-06 17:21:06|28
7635|2013-11-06 17:21:37|37
7636|2013-11-06 17:22:08|38
7637|2013-11-06 17:22:39|27
7638|2013-11-06 17:23:10|26
7639|2013-11-06 17:23:41|24
7640|2013-11-06 17:24:12|25
7641|2013-11-06 17:24:43|23
7642|2013-11-06 17:25:14|23
7643|2013-11-06 17:25:45|23
7644|2013-11-06 17:26:16|21
7645|2013-11-06 17:26:47|22
7646|2013-11-06 17:27:18|20
7647|2013-11-06 17:27:49|20
7648|2013-11-06 17:28:19|20
7649|2013-11-06 17:28:50|18
7650|2013-11-06 17:29:21|18
7651|2013-11-06 17:29:52|18
7652|2013-11-06 17:30:23|18
7653|2013-11-06 17:30:54|18
7654|2013-11-06 17:31:25|17
7655|2013-11-06 17:31:56|15
7656|2013-11-06 17:32:27|16
7657|2013-11-06 17:32:58|13
7658|2013-11-06 17:33:29|14
7659|2013-11-06 17:34:00|10
7660|2013-11-06 17:34:31|12
7661|2013-11-06 17:35:02|11
7662|2013-11-06 17:35:33|13
7663|2013-11-06 17:36:03|12
7664|2013-11-06 17:36:35|9
7665|2013-11-06 17:37:06|10
7666|2013-11-06 17:37:36|11
7667|2013-11-06 17:38:07|10
7668|2013-11-06 17:38:38|11
7669|2013-11-06 17:39:09|10
7670|2013-11-06 17:39:40|10
7671|2013-11-06 17:40:11|9
7672|2013-11-06 17:40:42|9
7673|2013-11-06 17:41:13|9
7674|2013-11-06 17:41:44|10
7675|2013-11-06 17:42:15|10
7676|2013-11-06 17:42:46|9
7677|2013-11-06 17:43:17|8
7678|2013-11-06 17:43:48|9
7679|2013-11-06 17:44:19|8
7680|2013-11-06 17:44:49|8
7681|2013-11-06 17:45:20|9
7682|2013-11-06 17:45:51|8
7683|2013-11-06 17:46:22|9
7684|2013-11-06 17:46:53|7
7685|2013-11-06 17:47:24|10
7686|2013-11-06 17:47:55|8
7687|2013-11-06 17:48:26|6
7688|2013-11-06 17:48:57|7
7689|2013-11-06 17:49:28|7
7690|2013-11-06 17:49:59|7
7691|2013-11-06 17:50:30|5
7692|2013-11-06 17:51:01|6
7693|2013-11-06 17:51:32|4
7694|2013-11-06 17:52:03|5
7695|2013-11-06 17:52:34|4
7696|2013-11-06 17:53:05|3
7697|2013-11-06 17:53:35|2
7698|2013-11-06 17:54:06|4
7699|2013-11-06 17:54:37|5
7700|2013-11-06 17:55:08|4
7701|2013-11-06 17:55:39|3
7702|2013-11-06 17:56:10|4
7703|2013-11-06 17:56:41|5
7704|2013-11-06 17:57:12|1
7705|2013-11-06 17:57:43|2
7706|2013-11-06 17:58:14|2
7707|2013-11-06 17:58:45|4
7708|2013-11-06 17:59:16|2
7709|2013-11-06 17:59:47|4
7710|2013-11-06 18:00:18|2
7711|2013-11-06 18:00:48|3
7712|2013-11-06 18:01:19|2
7713|2013-11-06 18:01:50|3
7714|2013-11-06 18:02:21|1
7715|2013-11-06 18:02:52|2
7716|2013-11-06 18:03:23|3
7717|2013-11-06 18:03:54|1
7718|2013-11-06 18:04:25|2
7719|2013-11-06 18:04:56|3
7720|2013-11-06 18:05:27|1
7721|2013-11-06 18:05:58|2
7722|2013-11-06 18:06:29|4
7723|2013-11-06 18:07:00|4
7724|2013-11-06 18:07:31|1
7725|2013-11-06 18:08:02|4
7726|2013-11-06 18:08:33|3
7727|2013-11-06 18:09:04|2
7728|2013-11-06 18:09:35|2
7729|2013-11-06 18:10:05|5
7730|2013-11-06 18:10:06|0
7731|2013-11-06 18:10:36|4
7732|2013-11-06 18:11:07|6
7733|2013-11-06 18:11:38|5
7734|2013-11-06 18:12:09|3
7735|2013-11-06 18:12:40|2
7736|2013-11-06 18:13:11|3
7737|2013-11-06 18:13:42|4
7738|2013-11-06 18:14:13|4
7739|2013-11-06 18:14:44|2
7740|2013-11-06 18:15:15|2
7741|2013-11-06 18:15:46|2
7742|2013-11-06 18:16:17|3
7743|2013-11-06 18:16:47|2
7744|2013-11-06 18:17:18|2
7745|2013-11-06 18:17:49|2
7746|2013-11-06 18:18:20|0
7747|2013-11-06 18:18:51|1
7748|2013-11-06 18:19:22|2
7749|2013-11-06 18:19:53|3
7750|2013-11-06 18:20:24|2
7751|2013-11-06 18:20:55|4
7752|2013-11-06 18:21:26|5
7753|2013-11-06 18:21:57|4
7754|2013-11-06 18:22:28|2
7755|2013-11-06 18:22:59|1
7756|2013-11-06 18:23:30|2
7757|2013-11-06 18:24:01|2
7758|2013-11-06 18:24:32|4
7759|2013-11-06 18:25:03|1
7760|2013-11-06 18:25:33|2
7761|2013-11-06 18:26:04|2
7762|2013-11-06 18:26:35|3
7763|2013-11-06 18:27:06|1
7764|2013-11-06 18:27:37|3
7765|2013-11-06 18:28:08|2
7766|2013-11-06 18:28:39|2
7767|2013-11-06 18:29:10|2
7768|2013-11-06 18:29:41|2
7769|2013-11-06 18:30:12|2
7770|2013-11-06 18:30:43|2
7771|2013-11-06 18:31:14|1
7772|2013-11-06 18:31:45|4
7773|2013-11-06 18:32:16|3
7774|2013-11-06 18:32:47|3
7775|2013-11-06 18:33:17|2
7776|2013-11-06 18:33:48|3
7777|2013-11-06 18:34:19|3
7778|2013-11-06 18:34:50|3
7779|2013-11-06 18:35:21|2
7780|2013-11-06 18:35:52|4
7781|2013-11-06 18:36:23|6
7782|2013-11-06 18:36:54|6
7783|2013-11-06 18:37:25|5
7784|2013-11-06 18:37:56|4
7785|2013-11-06 18:38:27|3
7786|2013-11-06 18:38:58|3
7787|2013-11-06 18:39:29|4
7788|2013-11-06 18:40:00|3
7789|2013-11-06 18:40:31|4
7790|2013-11-06 18:41:01|6
7791|2013-11-06 18:41:32|4
7792|2013-11-06 18:42:03|3
7793|2013-11-06 18:42:34|4
7794|2013-11-06 18:43:05|6
7795|2013-11-06 18:43:36|5
7796|2013-11-06 18:44:07|6
7797|2013-11-06 18:44:38|7
7798|2013-11-06 18:45:09|6
7799|2013-11-06 18:45:40|5
7800|2013-11-06 18:46:11|5
7801|2013-11-06 18:46:42|7
7802|2013-11-06 18:47:13|6
7803|2013-11-06 18:47:44|7
7804|2013-11-06 18:48:15|30
7805|2013-11-06 18:48:46|11
7806|2013-11-06 18:49:17|6
7807|2013-11-06 18:49:47|3
7808|2013-11-06 18:50:18|5
7809|2013-11-06 18:50:49|6
7810|2013-11-06 18:51:20|4
7811|2013-11-06 18:51:51|5
7812|2013-11-06 18:52:22|3
7813|2013-11-06 18:52:53|4
7814|2013-11-06 18:53:24|4
7815|2013-11-06 18:53:55|2
7816|2013-11-06 18:54:26|3
7817|2013-11-06 18:54:57|3
7818|2013-11-06 18:55:28|3
7819|2013-11-06 18:55:59|4
7820|2013-11-06 18:56:30|0
7821|2013-11-06 18:57:01|1
7822|2013-11-06 18:57:31|2
7823|2013-11-06 18:58:02|3
7824|2013-11-06 18:58:33|2
7825|2013-11-06 18:59:04|2
7826|2013-11-06 18:59:35|3
7827|2013-11-06 19:00:06|1
7828|2013-11-06 19:00:37|3
7829|2013-11-06 19:01:08|3
7830|2013-11-06 19:01:39|2
7831|2013-11-06 19:02:10|2
7832|2013-11-06 19:02:41|3
7833|2013-11-06 19:03:12|0
7834|2013-11-06 19:03:43|3
7835|2013-11-06 19:04:14|1
7836|2013-11-06 19:04:45|3
7837|2013-11-06 19:05:16|4
7838|2013-11-06 19:05:47|1
7839|2013-11-06 19:06:17|2
7840|2013-11-06 19:06:48|1
7841|2013-11-06 19:07:19|3
7842|2013-11-06 19:07:50|11
7843|2013-11-06 19:08:21|8
7844|2013-11-06 19:08:52|28
7845|2013-11-06 19:09:23|46
7846|2013-11-06 19:09:54|61
7847|2013-11-06 19:10:25|73
7848|2013-11-06 19:10:56|58
7849|2013-11-06 19:11:27|52
7850|2013-11-06 19:11:58|52
7851|2013-11-06 19:12:29|50
7852|2013-11-06 19:13:00|45
7853|2013-11-06 19:13:30|43
7854|2013-11-06 19:14:01|41
7855|2013-11-06 19:14:32|41
7856|2013-11-06 19:15:03|40
7857|2013-11-06 19:15:34|42
7858|2013-11-06 19:16:05|39
7859|2013-11-06 19:16:36|40
7860|2013-11-06 19:17:07|38
7861|2013-11-06 19:17:38|36
7862|2013-11-06 19:18:09|40
7863|2013-11-06 19:18:40|39
7864|2013-11-06 19:19:11|34
7865|2013-11-06 19:19:42|35
7866|2013-11-06 19:20:13|37
7867|2013-11-06 19:20:44|35
7868|2013-11-06 19:21:15|34
7869|2013-11-06 19:21:46|36
7870|2013-11-06 19:22:17|37
7871|2013-11-06 19:22:47|35
7872|2013-11-06 19:23:18|39
7873|2013-11-06 19:23:49|38
7874|2013-11-06 19:24:20|31
7875|2013-11-06 19:24:51|39
7876|2013-11-06 19:25:22|26
7877|2013-11-06 19:25:53|28
7878|2013-11-06 19:26:24|28
7879|2013-11-06 19:26:55|28
7880|2013-11-06 19:27:26|29
7881|2013-11-06 19:27:57|28
7882|2013-11-06 19:28:28|27
7883|2013-11-06 19:28:59|30
7884|2013-11-06 19:29:29|28
7885|2013-11-06 19:30:00|34
